RXCUI,DrugName,Type,Class,Group
573328,chlorothiazide 50 MG/ML [Diuril],SBDC,chlorothiazide,Thiazide_Diuretics
573336,chlorothiazide 500 MG [Diuril],SBDC,chlorothiazide,Thiazide_Diuretics
1731063,chlorothiazide Injection [Diuril],SBDF,chlorothiazide,Thiazide_Diuretics
92479,chlorothiazide Oral Suspension [Diuril],SBDF,chlorothiazide,Thiazide_Diuretics
1173158,Diuril Injectable Product,SBDG,chlorothiazide,Thiazide_Diuretics
1173159,Diuril Oral Liquid Product,SBDG,chlorothiazide,Thiazide_Diuretics
1173160,Diuril Oral Product,SBDG,chlorothiazide,Thiazide_Diuretics
197475,chlorothiazide 250 MG Oral Tablet,SCD,chlorothiazide,Thiazide_Diuretics
197476,chlorothiazide 500 MG Oral Tablet,SCD,chlorothiazide,Thiazide_Diuretics
197477,chlorothiazide 500 MG / reserpine 0.125 MG Oral Tablet,SCD,chlorothiazide,Thiazide_Diuretics
197959,chlorothiazide 250 MG / methyldopa 250 MG Oral Tablet,SCD,chlorothiazide,Thiazide_Diuretics
237192,chlorothiazide 250 MG / reserpine 0.125 MG Oral Tablet,SCD,chlorothiazide,Thiazide_Diuretics
309198,chlorothiazide 50 MG/ML Oral Suspension,SCD,chlorothiazide,Thiazide_Diuretics
484152,chlorothiazide 500 MG Injection,SCD,chlorothiazide,Thiazide_Diuretics
315638,chlorothiazide 250 MG,SCDC,chlorothiazide,Thiazide_Diuretics
315639,chlorothiazide 50 MG/ML,SCDC,chlorothiazide,Thiazide_Diuretics
317325,chlorothiazide 500 MG,SCDC,chlorothiazide,Thiazide_Diuretics
1731061,chlorothiazide Injection,SCDF,chlorothiazide,Thiazide_Diuretics
371409,chlorothiazide Oral Suspension,SCDF,chlorothiazide,Thiazide_Diuretics
371410,chlorothiazide Oral Tablet,SCDF,chlorothiazide,Thiazide_Diuretics
372852,chlorothiazide / methyldopa Oral Tablet,SCDF,chlorothiazide,Thiazide_Diuretics
373760,chlorothiazide / reserpine Oral Tablet,SCDF,chlorothiazide,Thiazide_Diuretics
1153863,chlorothiazide / methyldopa Oral Product,SCDG,chlorothiazide,Thiazide_Diuretics
1153864,chlorothiazide / methyldopa Pill,SCDG,chlorothiazide,Thiazide_Diuretics
1153865,chlorothiazide / reserpine Oral Product,SCDG,chlorothiazide,Thiazide_Diuretics
1153866,chlorothiazide / reserpine Pill,SCDG,chlorothiazide,Thiazide_Diuretics
1153867,chlorothiazide Injectable Product,SCDG,chlorothiazide,Thiazide_Diuretics
1153868,chlorothiazide Oral Liquid Product,SCDG,chlorothiazide,Thiazide_Diuretics
1153869,chlorothiazide Oral Product,SCDG,chlorothiazide,Thiazide_Diuretics
1153870,chlorothiazide Pill,SCDG,chlorothiazide,Thiazide_Diuretics
203477,Thalitone,BN,chlorthalidone,Thiazide_Diuretics
216099,Clorpres,BN,chlorthalidone,Thiazide_Diuretics
37789,Tenoretic,BN,chlorthalidone,Thiazide_Diuretics
2409,chlorthalidone,IN,chlorthalidone,Thiazide_Diuretics
1007340,chlorthalidone / metoprolol,MIN,chlorthalidone,Thiazide_Diuretics
1007952,chlorthalidone / hydralazine / oxprenolol,MIN,chlorthalidone,Thiazide_Diuretics
1008198,atenolol / chlorthalidone / hydralazine,MIN,chlorthalidone,Thiazide_Diuretics
151195,atenolol / chlorthalidone,MIN,chlorthalidone,Thiazide_Diuretics
214418,chlorthalidone / clonidine,MIN,chlorthalidone,Thiazide_Diuretics
214419,chlorthalidone / reserpine,MIN,chlorthalidone,Thiazide_Diuretics
392466,chlorthalidone / triamterene,MIN,chlorthalidone,Thiazide_Diuretics
812278,chlorthalidone / oxprenolol,MIN,chlorthalidone,Thiazide_Diuretics
214081,chlorthalidone 15 MG Oral Tablet [Thalitone],SBD,chlorthalidone,Thiazide_Diuretics
214083,chlorthalidone 25 MG Oral Tablet [Thalitone],SBD,chlorthalidone,Thiazide_Diuretics
746023,atenolol 100 MG / chlorthalidone 25 MG Oral Tablet [Tenoretic],SBD,chlorthalidone,Thiazide_Diuretics
746030,atenolol 50 MG / chlorthalidone 25 MG Oral Tablet [Tenoretic],SBD,chlorthalidone,Thiazide_Diuretics
884196,chlorthalidone 15 MG / clonidine hydrochloride 0.1 MG Oral Tablet [Clorpres],SBD,chlorthalidone,Thiazide_Diuretics
884202,chlorthalidone 15 MG / clonidine hydrochloride 0.2 MG Oral Tablet [Clorpres],SBD,chlorthalidone,Thiazide_Diuretics
884207,chlorthalidone 15 MG / clonidine hydrochloride 0.3 MG Oral Tablet [Clorpres],SBD,chlorthalidone,Thiazide_Diuretics
573920,chlorthalidone 15 MG [Thalitone],SBDC,chlorthalidone,Thiazide_Diuretics
573922,chlorthalidone 25 MG [Thalitone],SBDC,chlorthalidone,Thiazide_Diuretics
746021,atenolol 100 MG / chlorthalidone 25 MG [Tenoretic],SBDC,chlorthalidone,Thiazide_Diuretics
746028,atenolol 50 MG / chlorthalidone 25 MG [Tenoretic],SBDC,chlorthalidone,Thiazide_Diuretics
884194,chlorthalidone 15 MG / clonidine hydrochloride 0.1 MG [Clorpres],SBDC,chlorthalidone,Thiazide_Diuretics
884200,chlorthalidone 15 MG / clonidine hydrochloride 0.2 MG [Clorpres],SBDC,chlorthalidone,Thiazide_Diuretics
884205,chlorthalidone 15 MG / clonidine hydrochloride 0.3 MG [Clorpres],SBDC,chlorthalidone,Thiazide_Diuretics
368711,chlorthalidone Oral Tablet [Thalitone],SBDF,chlorthalidone,Thiazide_Diuretics
746022,atenolol / chlorthalidone Oral Tablet [Tenoretic],SBDF,chlorthalidone,Thiazide_Diuretics
884195,chlorthalidone / clonidine Oral Tablet [Clorpres],SBDF,chlorthalidone,Thiazide_Diuretics
2657018,chlorthalidone / clonidine hydrochloride Oral Tablet [Clorpres],SBDFP,chlorthalidone,Thiazide_Diuretics
1173699,Clorpres Pill,SBDG,chlorthalidone,Thiazide_Diuretics
1173700,Clorpres Oral Product,SBDG,chlorthalidone,Thiazide_Diuretics
1182013,Tenoretic Oral Product,SBDG,chlorthalidone,Thiazide_Diuretics
1182014,Tenoretic Pill,SBDG,chlorthalidone,Thiazide_Diuretics
1184927,Thalitone Oral Product,SBDG,chlorthalidone,Thiazide_Diuretics
1184928,Thalitone Pill,SBDG,chlorthalidone,Thiazide_Diuretics
104248,chlorthalidone 50 MG / triamterene 50 MG Oral Tablet,SCD,chlorthalidone,Thiazide_Diuretics
152916,atenolol 50 MG / chlorthalidone 12.5 MG Oral Tablet,SCD,chlorthalidone,Thiazide_Diuretics
197382,atenolol 100 MG / chlorthalidone 25 MG Oral Tablet,SCD,chlorthalidone,Thiazide_Diuretics
197383,atenolol 50 MG / chlorthalidone 25 MG Oral Tablet,SCD,chlorthalidone,Thiazide_Diuretics
197498,chlorthalidone 15 MG Oral Tablet,SCD,chlorthalidone,Thiazide_Diuretics
197499,chlorthalidone 25 MG Oral Tablet,SCD,chlorthalidone,Thiazide_Diuretics
197500,chlorthalidone 50 MG Oral Tablet,SCD,chlorthalidone,Thiazide_Diuretics
884192,chlorthalidone 15 MG / clonidine hydrochloride 0.1 MG Oral Tablet,SCD,chlorthalidone,Thiazide_Diuretics
884198,chlorthalidone 15 MG / clonidine hydrochloride 0.2 MG Oral Tablet,SCD,chlorthalidone,Thiazide_Diuretics
884203,chlorthalidone 15 MG / clonidine hydrochloride 0.3 MG Oral Tablet,SCD,chlorthalidone,Thiazide_Diuretics
315654,chlorthalidone 15 MG,SCDC,chlorthalidone,Thiazide_Diuretics
315655,chlorthalidone 25 MG,SCDC,chlorthalidone,Thiazide_Diuretics
317328,chlorthalidone 50 MG,SCDC,chlorthalidone,Thiazide_Diuretics
331132,chlorthalidone 12.5 MG,SCDC,chlorthalidone,Thiazide_Diuretics
370620,atenolol / chlorthalidone Oral Tablet,SCDF,chlorthalidone,Thiazide_Diuretics
371472,chlorthalidone Oral Tablet,SCDF,chlorthalidone,Thiazide_Diuretics
371580,chlorthalidone / clonidine Oral Tablet,SCDF,chlorthalidone,Thiazide_Diuretics
376315,chlorthalidone / triamterene Oral Tablet,SCDF,chlorthalidone,Thiazide_Diuretics
2645498,chlorthalidone / clonidine hydrochloride Oral Tablet,SCDFP,chlorthalidone,Thiazide_Diuretics
2649475,chlorthalidone / clonidine hydrochloride Extended Release Oral Capsule,SCDFP,chlorthalidone,Thiazide_Diuretics
1154370,atenolol / chlorthalidone Oral Product,SCDG,chlorthalidone,Thiazide_Diuretics
1154371,atenolol / chlorthalidone Pill,SCDG,chlorthalidone,Thiazide_Diuretics
1155783,chlorthalidone / clonidine Oral Product,SCDG,chlorthalidone,Thiazide_Diuretics
1155784,chlorthalidone / clonidine Pill,SCDG,chlorthalidone,Thiazide_Diuretics
1155793,chlorthalidone / triamterene Oral Product,SCDG,chlorthalidone,Thiazide_Diuretics
1155794,chlorthalidone / triamterene Pill,SCDG,chlorthalidone,Thiazide_Diuretics
1155795,chlorthalidone Oral Product,SCDG,chlorthalidone,Thiazide_Diuretics
1155796,chlorthalidone Pill,SCDG,chlorthalidone,Thiazide_Diuretics
2660376,chlorthalidone / clonidine hydrochloride Oral Product,SCDGP,chlorthalidone,Thiazide_Diuretics
2663049,chlorthalidone / clonidine hydrochloride Pill,SCDGP,chlorthalidone,Thiazide_Diuretics
1372709,Dutoprol,BN,hydrochlorothiazide,Thiazide_Diuretics
1430137,Tekturna HCT,BN,hydrochlorothiazide,Thiazide_Diuretics
17276,Aldactazide,BN,hydrochlorothiazide,Thiazide_Diuretics
218072,Lopressor HCT,BN,hydrochlorothiazide,Thiazide_Diuretics
23742,Dyazide,BN,hydrochlorothiazide,Thiazide_Diuretics
52440,Maxzide,BN,hydrochlorothiazide,Thiazide_Diuretics
75038,Ziac,BN,hydrochlorothiazide,Thiazide_Diuretics
5487,hydrochlorothiazide,IN,hydrochlorothiazide,Thiazide_Diuretics
1006894,hydrochlorothiazide / sotalol,MIN,hydrochlorothiazide,Thiazide_Diuretics
1007083,diltiazem / hydrochlorothiazide,MIN,hydrochlorothiazide,Thiazide_Diuretics
1007360,hydrochlorothiazide / pindolol,MIN,hydrochlorothiazide,Thiazide_Diuretics
1007929,hydrochlorothiazide / triamterene / verapamil,MIN,hydrochlorothiazide,Thiazide_Diuretics
1007970,clonidine / hydrochlorothiazide / triamterene,MIN,hydrochlorothiazide,Thiazide_Diuretics
1007974,hydrochlorothiazide / verapamil,MIN,hydrochlorothiazide,Thiazide_Diuretics
1008205,hydrochlorothiazide / magnesium chloride / methotrimeprazine,MIN,hydrochlorothiazide,Thiazide_Diuretics
1008659,hydrochlorothiazide / mepindolol,MIN,hydrochlorothiazide,Thiazide_Diuretics
1009139,hydralazine / hydrochlorothiazide / metoprolol,MIN,hydrochlorothiazide,Thiazide_Diuretics
1050797,aliskiren / amlodipine / hydrochlorothiazide,MIN,hydrochlorothiazide,Thiazide_Diuretics
153154,amiloride / atenolol / hydrochlorothiazide,MIN,hydrochlorothiazide,Thiazide_Diuretics
214212,amiloride / hydrochlorothiazide,MIN,hydrochlorothiazide,Thiazide_Diuretics
214317,bisoprolol / hydrochlorothiazide,MIN,hydrochlorothiazide,Thiazide_Diuretics
214471,deserpidine / hydrochlorothiazide,MIN,hydrochlorothiazide,Thiazide_Diuretics
214615,hydralazine / hydrochlorothiazide,MIN,hydrochlorothiazide,Thiazide_Diuretics
214616,hydralazine / hydrochlorothiazide / reserpine,MIN,hydrochlorothiazide,Thiazide_Diuretics
214620,hydrochlorothiazide / methyldopa,MIN,hydrochlorothiazide,Thiazide_Diuretics
214621,hydrochlorothiazide / metoprolol,MIN,hydrochlorothiazide,Thiazide_Diuretics
214623,hydrochlorothiazide / propranolol,MIN,hydrochlorothiazide,Thiazide_Diuretics
214624,hydrochlorothiazide / reserpine,MIN,hydrochlorothiazide,Thiazide_Diuretics
214625,hydrochlorothiazide / timolol,MIN,hydrochlorothiazide,Thiazide_Diuretics
258337,hydrochlorothiazide / triamterene,MIN,hydrochlorothiazide,Thiazide_Diuretics
287585,guanethidine / hydrochlorothiazide,MIN,hydrochlorothiazide,Thiazide_Diuretics
324042,hydrochlorothiazide / spironolactone,MIN,hydrochlorothiazide,Thiazide_Diuretics
392564,acebutolol / hydrochlorothiazide,MIN,hydrochlorothiazide,Thiazide_Diuretics
689716,hydrochlorothiazide / labetalol,MIN,hydrochlorothiazide,Thiazide_Diuretics
802519,aliskiren / hydrochlorothiazide,MIN,hydrochlorothiazide,Thiazide_Diuretics
812468,dihydralazine / hydrochlorothiazide / reserpine,MIN,hydrochlorothiazide,Thiazide_Diuretics
812786,amiloride / hydrochlorothiazide / timolol,MIN,hydrochlorothiazide,Thiazide_Diuretics
813131,hydrochlorothiazide / potassium chloride,MIN,hydrochlorothiazide,Thiazide_Diuretics
817588,cilazapril / hydrochlorothiazide,MIN,hydrochlorothiazide,Thiazide_Diuretics
819068,amiloride / hydrochlorothiazide / methyldopa,MIN,hydrochlorothiazide,Thiazide_Diuretics
1011712,aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Tekturna HCT],SBD,hydrochlorothiazide,Thiazide_Diuretics
1011715,aliskiren 150 MG / hydrochlorothiazide 25 MG Oral Tablet [Tekturna HCT],SBD,hydrochlorothiazide,Thiazide_Diuretics
1011752,aliskiren 300 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Tekturna HCT],SBD,hydrochlorothiazide,Thiazide_Diuretics
1011755,aliskiren 300 MG / hydrochlorothiazide 25 MG Oral Tablet [Tekturna HCT],SBD,hydrochlorothiazide,Thiazide_Diuretics
208112,hydrochlorothiazide 25 MG / spironolactone 25 MG Oral Tablet [Aldactazide],SBD,hydrochlorothiazide,Thiazide_Diuretics
208116,hydrochlorothiazide 50 MG / spironolactone 50 MG Oral Tablet [Aldactazide],SBD,hydrochlorothiazide,Thiazide_Diuretics
208124,hydrochlorothiazide 25 MG / triamterene 37.5 MG Oral Capsule [Dyazide],SBD,hydrochlorothiazide,Thiazide_Diuretics
854910,bisoprolol fumarate 10 MG / hydrochlorothiazide 6.25 MG Oral Tablet [Ziac],SBD,hydrochlorothiazide,Thiazide_Diuretics
854918,bisoprolol fumarate 2.5 MG / hydrochlorothiazide 6.25 MG Oral Tablet [Ziac],SBD,hydrochlorothiazide,Thiazide_Diuretics
854921,bisoprolol fumarate 5 MG / hydrochlorothiazide 6.25 MG Oral Tablet [Ziac],SBD,hydrochlorothiazide,Thiazide_Diuretics
866455,24 HR hydrochlorothiazide 12.5 MG / metoprolol succinate 100 MG Extended Release Oral Tablet [Dutoprol],SBD,hydrochlorothiazide,Thiazide_Diuretics
866464,24 HR hydrochlorothiazide 12.5 MG / metoprolol succinate 25 MG Extended Release Oral Tablet [Dutoprol],SBD,hydrochlorothiazide,Thiazide_Diuretics
866475,24 HR hydrochlorothiazide 12.5 MG / metoprolol succinate 50 MG Extended Release Oral Tablet [Dutoprol],SBD,hydrochlorothiazide,Thiazide_Diuretics
866498,hydrochlorothiazide 25 MG / metoprolol tartrate 100 MG Oral Tablet [Lopressor HCT],SBD,hydrochlorothiazide,Thiazide_Diuretics
866502,hydrochlorothiazide 25 MG / metoprolol tartrate 50 MG Oral Tablet [Lopressor HCT],SBD,hydrochlorothiazide,Thiazide_Diuretics
866506,hydrochlorothiazide 50 MG / metoprolol tartrate 100 MG Oral Tablet [Lopressor HCT],SBD,hydrochlorothiazide,Thiazide_Diuretics
93252,hydrochlorothiazide 50 MG / triamterene 75 MG Oral Tablet [Maxzide],SBD,hydrochlorothiazide,Thiazide_Diuretics
93253,hydrochlorothiazide 25 MG / triamterene 37.5 MG Oral Tablet [Maxzide],SBD,hydrochlorothiazide,Thiazide_Diuretics
1011711,aliskiren 150 MG / hydrochlorothiazide 12.5 MG [Tekturna HCT],SBDC,hydrochlorothiazide,Thiazide_Diuretics
1011714,aliskiren 150 MG / hydrochlorothiazide 25 MG [Tekturna HCT],SBDC,hydrochlorothiazide,Thiazide_Diuretics
1011751,aliskiren 300 MG / hydrochlorothiazide 12.5 MG [Tekturna HCT],SBDC,hydrochlorothiazide,Thiazide_Diuretics
1011754,aliskiren 300 MG / hydrochlorothiazide 25 MG [Tekturna HCT],SBDC,hydrochlorothiazide,Thiazide_Diuretics
1370476,hydrochlorothiazide 12.5 MG / metoprolol succinate 50 MG [Dutoprol],SBDC,hydrochlorothiazide,Thiazide_Diuretics
1370491,hydrochlorothiazide 12.5 MG / metoprolol succinate 25 MG [Dutoprol],SBDC,hydrochlorothiazide,Thiazide_Diuretics
1370496,hydrochlorothiazide 12.5 MG / metoprolol succinate 100 MG [Dutoprol],SBDC,hydrochlorothiazide,Thiazide_Diuretics
562901,hydrochlorothiazide 50 MG / triamterene 75 MG [Maxzide],SBDC,hydrochlorothiazide,Thiazide_Diuretics
562902,hydrochlorothiazide 25 MG / triamterene 37.5 MG [Maxzide],SBDC,hydrochlorothiazide,Thiazide_Diuretics
568840,hydrochlorothiazide 25 MG / spironolactone 25 MG [Aldactazide],SBDC,hydrochlorothiazide,Thiazide_Diuretics
568844,hydrochlorothiazide 50 MG / spironolactone 50 MG [Aldactazide],SBDC,hydrochlorothiazide,Thiazide_Diuretics
568851,hydrochlorothiazide 25 MG / triamterene 37.5 MG [Dyazide],SBDC,hydrochlorothiazide,Thiazide_Diuretics
854909,bisoprolol fumarate 10 MG / hydrochlorothiazide 6.25 MG [Ziac],SBDC,hydrochlorothiazide,Thiazide_Diuretics
854917,bisoprolol fumarate 2.5 MG / hydrochlorothiazide 6.25 MG [Ziac],SBDC,hydrochlorothiazide,Thiazide_Diuretics
854920,bisoprolol fumarate 5 MG / hydrochlorothiazide 6.25 MG [Ziac],SBDC,hydrochlorothiazide,Thiazide_Diuretics
866496,hydrochlorothiazide 25 MG / metoprolol tartrate 100 MG [Lopressor HCT],SBDC,hydrochlorothiazide,Thiazide_Diuretics
866500,hydrochlorothiazide 25 MG / metoprolol tartrate 50 MG [Lopressor HCT],SBDC,hydrochlorothiazide,Thiazide_Diuretics
866504,hydrochlorothiazide 50 MG / metoprolol tartrate 100 MG [Lopressor HCT],SBDC,hydrochlorothiazide,Thiazide_Diuretics
366289,hydrochlorothiazide / triamterene Oral Capsule [Dyazide],SBDF,hydrochlorothiazide,Thiazide_Diuretics
369275,hydrochlorothiazide / triamterene Oral Tablet [Maxzide],SBDF,hydrochlorothiazide,Thiazide_Diuretics
369279,hydrochlorothiazide / spironolactone Oral Tablet [Aldactazide],SBDF,hydrochlorothiazide,Thiazide_Diuretics
745976,bisoprolol / hydrochlorothiazide Oral Tablet [Ziac],SBDF,hydrochlorothiazide,Thiazide_Diuretics
758550,aliskiren / hydrochlorothiazide Oral Tablet [Tekturna HCT],SBDF,hydrochlorothiazide,Thiazide_Diuretics
866463,hydrochlorothiazide / metoprolol Extended Release Oral Tablet [Dutoprol],SBDF,hydrochlorothiazide,Thiazide_Diuretics
866497,hydrochlorothiazide / metoprolol Oral Tablet [Lopressor HCT],SBDF,hydrochlorothiazide,Thiazide_Diuretics
2655514,hydrochlorothiazide / metoprolol succinate Extended Release Oral Tablet [Dutoprol],SBDFP,hydrochlorothiazide,Thiazide_Diuretics
2656127,bisoprolol fumarate / hydrochlorothiazide Oral Tablet [Ziac],SBDFP,hydrochlorothiazide,Thiazide_Diuretics
2656204,hydrochlorothiazide / metoprolol tartrate Oral Tablet [Lopressor HCT],SBDFP,hydrochlorothiazide,Thiazide_Diuretics
1169653,Dutoprol Oral Product,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1169654,Dutoprol Pill,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1169664,Dyazide Oral Product,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1169665,Dyazide Pill,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1174846,Aldactazide Oral Product,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1174847,Aldactazide Pill,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1180272,Lopressor HCT Oral Product,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1180275,Lopressor HCT Pill,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1182741,Maxzide Oral Product,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1182742,Maxzide Pill,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1187449,Ziac Pill,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1187450,Ziac Oral Product,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1430140,Tekturna HCT Oral Product,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1430141,Tekturna HCT Pill,SBDG,hydrochlorothiazide,Thiazide_Diuretics
1011710,aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
1011713,aliskiren 150 MG / hydrochlorothiazide 25 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
1011750,aliskiren 300 MG / hydrochlorothiazide 12.5 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
1011753,aliskiren 300 MG / hydrochlorothiazide 25 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
1050798,aliskiren 150 MG / amlodipine 5 MG / hydrochlorothiazide 12.5 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
1050803,aliskiren 300 MG / amlodipine 10 MG / hydrochlorothiazide 12.5 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
1050806,aliskiren 300 MG / amlodipine 10 MG / hydrochlorothiazide 25 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
1050809,aliskiren 300 MG / amlodipine 5 MG / hydrochlorothiazide 12.5 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
1050812,aliskiren 300 MG / amlodipine 5 MG / hydrochlorothiazide 25 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
1111439,24 HR hydrochlorothiazide 25 MG / metoprolol tartrate 200 MG Extended Release Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
197770,hydrochlorothiazide 50 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
197771,hydrochlorothiazide 50 MG / reserpine 0.125 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
197960,hydrochlorothiazide 25 MG / methyldopa 250 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
197961,hydrochlorothiazide 50 MG / methyldopa 500 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
197962,hydrochlorothiazide 30 MG / methyldopa 500 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
197963,hydrochlorothiazide 15 MG / methyldopa 250 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
198224,hydrochlorothiazide 25 MG / spironolactone 25 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
198225,hydrochlorothiazide 50 MG / spironolactone 50 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
198314,hydrochlorothiazide 25 MG / triamterene 50 MG Oral Capsule,SCD,hydrochlorothiazide,Thiazide_Diuretics
198316,hydrochlorothiazide 25 MG / triamterene 37.5 MG Oral Capsule,SCD,hydrochlorothiazide,Thiazide_Diuretics
199903,hydrochlorothiazide 12.5 MG Oral Capsule,SCD,hydrochlorothiazide,Thiazide_Diuretics
204501,hydrochlorothiazide 25 MG / reserpine 0.125 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
310664,guanethidine 10 MG / hydrochlorothiazide 25 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
310798,hydrochlorothiazide 25 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
310811,hydrochlorothiazide 25 MG / timolol 10 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
310812,hydrochlorothiazide 25 MG / triamterene 37.5 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
310818,hydrochlorothiazide 50 MG / triamterene 75 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
314029,hydrochlorothiazide 25 MG / triamterene 50 MG Oral Tablet,SCD,hydrochlorothiazide,Thiazide_Diuretics
