"rxnorm_cui","raw_rx_med_name"
1734356,"ROPIVACAINE 0.2% PNC (OR)|ROPIVACAINE (PF) 2 MG/ML (0.2 %) IJ SOLN"
1734356,"ROPIVACAINE PCA 0.2% PNC INFUSION|ROPIVACAINE (PF) 2 MG/ML (0.2 %) IJ SOLN"
313002,"HYDROMORPHONE 40MG NS 200ML PCA (STANDARD CONC)|SODIUM CHLORIDE 0.9 % IV SOLP"
1724279,"HYDROMORPHONE 40MG NS 200ML PCA (STANDARD CONC)|HYDROMORPHONE 2 MG/ML IJ SOLN"
313002,"HEPARIN 25000UNITS NS 250ML IRR(OR)|SODIUM CHLORIDE 0.9 % IV SOLP"
1362831,"HEPARIN 25000UNITS NS 250ML IRR(OR)|HEPARIN (PORCINE) 10,000 UNIT/ML IJ SOLN"
313002,"SODIUM PHOSPHATE IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
1721315,"FLUCONAZOLE IN NORMAL SALINE 100 MG/50 ML IV PGBK|FLUCONAZOLE IN NACL (ISO-OSM) 200 MG/100 ML IV PGBK"
206864,"ADULT PARENTERAL NUTRITION|FAMOTIDINE (PF) 20 MG/2 ML IV SOLN"
150974,"ADULT PARENTERAL NUTRITION|INSULIN REGULAR HUMAN 100 UNIT/ML IJ SOLN"
150995,"DEXTROSE 5%-0.9% SODIUM CHLORIDE WITH POTASSIUM CHLORIDE 40 MEQ/L IV INFUSION|POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN"
1795344,"DEXTROSE 5%-0.9% SODIUM CHLORIDE WITH POTASSIUM CHLORIDE 40 MEQ/L IV INFUSION|DEXTROSE 5%-0.9% SODIUM CHLORIDE IV SOLP"
1655960,"METHOTREXATE (PF) IVPB|METHOTREXATE SODIUM (PF) 25 MG/ML IJ SOLN"
313572,"VANCOMYCIN 1,500 MG IVPB|VANCOMYCIN 1,000 MG IV SOLR"
205871,"LIDOCAINE PF 4%/BSS/EPINEPHRINE INJECTION (OSM)|EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) IJ SOLN"
205871,"EPINEPHRINE 0.3 MG IN ISOTONIC OPHTH IRR(BSS)|EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) IJ SOLN"
806396,"LIDOCAINE PF 4%/BSS/EPINEPHRINE INJECTION (OSM)|BALANCED SALT SOLN NO.2 IRRIG. IO SOLN"
1010846,"LIDOCAINE PF 4%/BSS/EPINEPHRINE INJECTION (OSM)|LIDOCAINE (PF) 40 MG/ML (4 %) IJ SOLN"
108777,"LIDOCAINE 1%-EPI 1:100000/BUPIVACAINE 0.5% 1:1 (BUFFERED) 40ML|BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN"
1010755,"LIDOCAINE 1%-EPI 1:100000/BUPIVACAINE 0.5% 1:1 (BUFFERED) 40ML|LIDOCAINE-EPINEPHRINE 1 %-1:100,000 IJ SOLN"
1868486,"LIDOCAINE 1%-EPI 1:100000/BUPIVACAINE 0.5% 1:1 (BUFFERED) 40ML|SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN"
631504,"VANCOMYCIN 1GM/GENTAMICIN 80MG IN NS 1000ML IRR BOTTLE (OR)|SODIUM CHLORIDE 0.9 % IR SOLN"
631504,"VANCOMYCIN 1GM/GENTAMICIN 1GM IN NS 1000ML IRR (OR)|SODIUM CHLORIDE 0.9 % IR SOLN"
313572,"VANCOMYCIN 1GM/GENTAMICIN 80MG IN NS 1000ML IRR BOTTLE (OR)|VANCOMYCIN 1,000 MG IV SOLR"
313572,"VANCOMYCIN 1GM/GENTAMICIN 1GM IN NS 1000ML IRR (OR)|VANCOMYCIN 1,000 MG IV SOLR"
313996,"VANCOMYCIN 1GM/GENTAMICIN 80MG IN NS 1000ML IRR BOTTLE (OR)|GENTAMICIN 40 MG/ML IJ SOLN"
313996,"VANCOMYCIN 1GM/GENTAMICIN 1GM IN NS 1000ML IRR (OR)|GENTAMICIN 40 MG/ML IJ SOLN"
205871,"BUPIVACAINE/LIDOCAINE/HYALURONIDASE/EPINEPHRINE SYR|EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) IJ SOLN"
151284,"DOCETAXEL 250ML IVPB|DOCETAXEL 80 MG/8 ML (FINAL) IV SOLN"
686161,"CARBOPLATIN IVPB|CARBOPLATIN 10 MG/ML IV SOLN"
313002,"DOCETAXEL 250ML IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
309778,"CARBOPLATIN IVPB|DEXTROSE 5% IN WATER IV SOLP"
1013048,"BUPIVACAINE/LIDOCAINE/HYALURONIDASE/EPINEPHRINE SYR|LIDOCAINE (PF) 20 MG/ML (2 %) IV SOLN"
542925,"BUPIVACAINE/LIDOCAINE/HYALURONIDASE/EPINEPHRINE SYR|HYALURONIDASE 150 UNIT/ML IJ SOLN"
1724794,"BUPIVACAINE/LIDOCAINE/HYALURONIDASE/EPINEPHRINE SYR|BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) IJ SOLN"
686161,"CARBOPLATIN IVPB (BY AUC-SWOG)|CARBOPLATIN 10 MG/ML IV SOLN"
313002,"CARBOPLATIN IVPB (BY AUC-SWOG)|SODIUM CHLORIDE 0.9 % IV SOLP"
1010035,"LIDOCAINE 10ML BUPIVACAINE 10ML SYRINGE|LIDOCAINE HCL 10 MG/ML (1 %) IJ SOLN"
211816,"IMS MIXTURE TEMPLATE|LEVOFLOXACIN 500 MG PO TAB"
211815,"IMS MIXTURE TEMPLATE|LEVOFLOXACIN 250 MG PO TAB"
106545,"LIDOCAINE 10ML BUPIVACAINE 10ML SYRINGE|BUPIVACAINE HCL 0.5 % (5 MG/ML) IJ SOLN"
105552,"CARMUSTINE IVPB|CARMUSTINE 100 MG IV SOLR"
206819,"DIPHENHYDRAMINE 200 MG/LORAZEPAM 8 MG IN D5W 50ML PCA|LORAZEPAM 2 MG/ML IJ SOLN"
1049634,"DIPHENHYDRAMINE 200 MG/LORAZEPAM 8 MG IN D5W 50ML PCA|DIPHENHYDRAMINE HCL 50 MG/ML IJ SOLN"
309778,"DIPHENHYDRAMINE 200 MG/LORAZEPAM 8 MG IN D5W 50ML PCA|DEXTROSE 5% IN WATER IV SOLP"
309778,"CARMUSTINE IVPB|DEXTROSE 5% IN WATER IV SOLP"
313002,"GENTAMICIN 80 MG NS SYR (OR)|SODIUM CHLORIDE 0.9 % IJ SOLN"
313996,"GENTAMICIN 80 MG NS SYR (OR)|GENTAMICIN 40 MG/ML IJ SOLN"
1868486,"LIDOCAINE 1%-EPINEPHRINE 1:100000 (BUFFERED) VIAL (BREAST CENTER)|SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN"
1868486,"LIDOCAINE 1% (BUFFERED) SYRINGE (BREAST CENTER)|SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN"
1013042,"LIDOCAINE 1% (BUFFERED) SYRINGE (BREAST CENTER)|LIDOCAINE (PF) 10 MG/ML (1 %) IJ SOLN"
1010755,"LIDOCAINE 1%-EPINEPHRINE 1:100000 (BUFFERED) VIAL (BREAST CENTER)|LIDOCAINE-EPINEPHRINE 1 %-1:100,000 IJ SOLN"
313002,"ORTHO IRRIGATION BAG|SODIUM CHLORIDE 0.9 % IV SOLP"
150654,"ORTHO IRRIGATION BAG|POLYMYXIN B SULFATE 500,000 UNIT IJ SOLR"
209704,"ORTHO IRRIGATION BAG|BACITRACIN 50,000 UNIT IM SOLR"
1013048,"BUPIVACAINE/LIDOCAINE SYRINGE|LIDOCAINE (PF) 20 MG/ML (2 %) IV SOLN"
1724794,"BUPIVACAINE/LIDOCAINE SYRINGE|BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) IJ SOLN"
542925,"BUPIVACAINE/LIDOCAINE/HYALURONIDASE SYRINGE|HYALURONIDASE 150 UNIT/ML IJ SOLN"
1724794,"BUPIVACAINE/LIDOCAINE/HYALURONIDASE SYRINGE|BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) IJ SOLN"
205871,"EPINEPHRINE 0.3 MG IN ISOTONIC OPHTH IRR(BSS+)|EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) IJ SOLN"
1013048,"BUPIVACAINE/LIDOCAINE/HYALURONIDASE SYRINGE|LIDOCAINE (PF) 20 MG/ML (2 %) IV SOLN"
313002,"CHLORPROMAZINE IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
1730078,"CHLORPROMAZINE IVPB|CHLORPROMAZINE 25 MG/ML IJ SOLN"
2463118,"BAMLANIVIMAB-ETESEVIMAB 700-1400MG IVPB|BAMLANIVIMAB 700 MG/20 ML (35 MG/ML) IV SOLN"
2477902,"BAMLANIVIMAB-ETESEVIMAB 700-1400MG IVPB|ETESEVIMAB 700 MG/20 ML (35 MG/ML) IV SOLN"
313002,"BAMLANIVIMAB-ETESEVIMAB 700-1400MG IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
616392,"EPINEPHRINE 0.1MG NS 10ML SYR|EPINEPHRINE 1 MG/ML (1 ML) IJ SOLN"
205871,"EPINEPHRINE 1MG LR 1000ML IRR(OR)|EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) IJ SOLN"
1099626,"IMS MIXTURE TEMPLATE|DIVALPROEX 125 MG PO TBEC"
847630,"EPINEPHRINE 1MG LR 1000ML IRR(OR)|LACTATED RINGERS IV SOLP"
206832,"ETOPOSIDE (NON-DEHP\PVC) 500ML IVPB|ETOPOSIDE 20 MG/ML IV SOLN"
313920,"CEFAZOLIN 1GM NS IRR|CEFAZOLIN 10 GRAM IJ SOLR"
313002,"ETOPOSIDE (NON-DEHP\PVC) 500ML IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
1745090,"MELPHALAN IVPB (BMT)|MELPHALAN HCL 50 MG IV SOLR"
150995,"IVFLUID WITH ADDITIVES BUILDER|POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN"
313002,"IVFLUID WITH ADDITIVES BUILDER|SODIUM CHLORIDE 0.9 % IV SOLP"
313002,"MELPHALAN IVPB (BMT)|SODIUM CHLORIDE 0.9 % IV SOLP"
314124,"BACITRACIN-POLYMYXIN-NEOMYCIN/POLYMYXIN IN 1L WATER BOTTLE|NEOMYCIN-POLYMYXIN B GU 40 MG-200,000 UNIT/ML IR SOLN"
150985,"BACITRACIN-POLYMYXIN-NEOMYCIN/POLYMYXIN IN 1L WATER BOTTLE|WATER FOR IRRIGATION, STERILE IR SOLN"
1868486,"LIDOCAINE 1% (BUFFERED) VIAL|SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN"
1010035,"LIDOCAINE 1% (BUFFERED) VIAL|LIDOCAINE HCL 10 MG/ML (1 %) IJ SOLN"
150654,"BACITRACIN-POLYMYXIN-NEOMYCIN/POLYMYXIN IN 1L WATER BOTTLE|POLYMYXIN B SULFATE 500,000 UNIT IJ SOLR"
209704,"BACITRACIN-POLYMYXIN-NEOMYCIN/POLYMYXIN IN 1L WATER BOTTLE|BACITRACIN 50,000 UNIT IM SOLR"
313002,"HEPARIN 1000UNITS NS 100ML IRR(OR)|SODIUM CHLORIDE 0.9 % IV SOLP"
1361226,"HEPARIN 1000UNITS NS 100ML IRR(OR)|HEPARIN (PORCINE) 1,000 UNIT/ML IJ SOLN"
261123,"FERRIC GLUCONATE 125 MG IN NS 100 ML IVPB|FERRIC GLUC CPLX IN SUCROSE 12.5 MG/ML IV SOLN"
313002,"FERRIC GLUCONATE 125 MG IN NS 100 ML IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
309778,"CLINDAMYCIN IVPB|DEXTROSE 5% IN WATER IV SOLP"
706461,"CLINDAMYCIN IVPB|CLINDAMYCIN PHOSPHATE 150 MG/ML IJ SOLN"
891301,"GUAIFENESIN-PSEUDOEPHEDRINE 600-120 MG TAB|GUAIFENESIN 600 MG PO TA12"
1111816,"GUAIFENESIN-PSEUDOEPHEDRINE 600-120 MG TAB|PSEUDOEPHEDRINE HCL 120 MG PO TBER"
1734356,"ROPIVACAINE 0.2% INFUSION (ON-Q PUMP CB004/P400X2-14)|ROPIVACAINE (PF) 2 MG/ML (0.2 %) IJ SOLN"
616392,"EPINEPHRINE 3MG NS 3000ML IRR(OR)|EPINEPHRINE 1 MG/ML (1 ML) IJ SOLN"
1093280,"DOCETAXEL 250ML IVPB|DOCETAXEL 80 MG/8 ML (10 MG/ML) IV SOLN"
205871,"EPINEPHRINE 0.3 MG IN ISOTONIC OPHTH IRR(BSS+)|EPINEPHRINE 1 MG/ML IJ SOLN"
1812168,"DOBUTAMINE 250MG/250ML NS IVPB (VIAL2BAG)|DOBUTAMINE 250 MG/20 ML (12.5 MG/ML) IV SOLN"
1720960,"GEMCITABINE 1000 MG/50 ML NS TOP SYR|GEMCITABINE 1 GRAM/26.3 ML (38 MG/ML) IV SOLN"
313002,"GEMCITABINE 1000 MG/50 ML NS TOP SYR|SODIUM CHLORIDE 0.9 % IV SOLP"
631504,"ZZ_HYDROGEN PEROXIDE 1/2 STRENGTH IRRIGATION|SODIUM CHLORIDE 0.9 % IR SOLN"
210535,"ZZ_HYDROGEN PEROXIDE 1/2 STRENGTH IRRIGATION|HYDROGEN PEROXIDE 3 % MISC SOLN"
313002,"DOBUTAMINE 250MG/250ML NS IVPB (VIAL2BAG)|SODIUM CHLORIDE 0.9 % IV SOLP"
205871,"LIDOCAINE/BUPIVACAINE/EPINEPHRINE SYRINGE|EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) IJ SOLN"
1013048,"LIDOCAINE/BUPIVACAINE/EPINEPHRINE SYRINGE|LIDOCAINE (PF) 20 MG/ML (2 %) IV SOLN"
1724794,"LIDOCAINE/BUPIVACAINE/EPINEPHRINE SYRINGE|BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) IJ SOLN"
1790095,"DOXORUBICIN/IOPAMIDOL/DRUG ELUTING (QUADRA) EMBOL SYRIOR|DOXORUBICIN 50 MG IV SOLR (MG)"
5966,"DOXORUBICIN/IOPAMIDOL/DRUG ELUTING (QUADRA) EMBOL SYRIOR|IOPAMIDOL 300 MG IODINE /ML (61 %) IV SOLN"
313920,"CEFAZOLIN IVPB (ORDER SET)|CEFAZOLIN 10 GRAM IJ SOLR (KUMED)"
309778,"CEFAZOLIN IVPB (ORDER SET)|DEXTROSE 5% IN WATER IV SOLP"
150995,"NS WITH POTASSIUM CHLORIDE 20 MEQ 2000 ML IV INFUSION|POTASSIUM CHLORIDE 2 MEQ/ML IV SOLN"
313002,"NS WITH POTASSIUM CHLORIDE 20 MEQ 2000 ML IV INFUSION|SODIUM CHLORIDE 0.9 % IV SOLP"
1013040,"BUPIVACAINE 0.75%/LIDOCAINE 2% SYRINGE|LIDOCAINE (PF) 20 MG/ML (2 %) IJ SOLN"
108777,"BUPIVACAINE 0.75%/LIDOCAINE 2% SYRINGE|BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN"
206755,"IMS MIXTURE TEMPLATE|PREDNISONE 1 MG PO TAB"
105580,"CYTARABINE IT SYRINGE|CYTARABINE 100 MG IJ SOLR"
313002,"CYTARABINE IT SYRINGE|SODIUM CHLORIDE 0.9 % IV SOLP"
313002,"LORAZEPAM SYR (1 MG/ML)|SODIUM CHLORIDE 0.9 % IV SOLP"
206819,"LORAZEPAM SYR (1 MG/ML)|LORAZEPAM 2 MG/ML IJ SOLN"
860195,"BOTULINUM TOXIN TYPE A 10 ML SYRINGE (OR)|ONABOTULINUMTOXINA 100 UNIT IJ SOLR"
313002,"BOTULINUM TOXIN TYPE A 10 ML SYRINGE (OR)|SODIUM CHLORIDE 0.9 % IV SOLP"
313002,"NS WITH POTASSIUM CHLOR 20 MEQ, MAG SULF 2 G, MANNITOL 12.5 G/L IV INFUSION|SODIUM CHLORIDE 0.9 % IV SOLP"
311450,"NS WITH POTASSIUM CHLOR 20 MEQ, MAG SULF 2 G, MANNITOL 12.5 G/L IV INFUSION|MANNITOL 25 % 25 % IV SOLN"
1658236,"NS WITH POTASSIUM CHLOR 20 MEQ, MAG SULF 2 G, MANNITOL 12.5 G/L IV INFUSION|MAGNESIUM SULFATE 4 MEQ/ML (50 %) IJ SOLN"
1013040,"BUPIVACAINE 0.75%-LIDOCAINE 2%-HYALURONIDASE 150 UNITS SYR|LIDOCAINE (PF) 20 MG/ML (2 %) IJ SOLN"
630939,"BUPIVACAINE 0.75%-LIDOCAINE 2%-HYALURONIDASE 150 UNITS SYR|HYALURONIDASE, HUMAN RECOMB. 150 UNIT/ML IJ SOLN"
1724794,"BUPIVACAINE 0.75%-LIDOCAINE 2%-HYALURONIDASE 150 UNITS SYR|BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) IJ SOLN"
205871,"EPINEPHRINE 1MG NS 3000 ML IRR (OR)|EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) IJ SOLN"
314124,"POLYMYXIN-NEOMYCIN/POLYMYXIN GU 1L NS BOTTLE (OR)|NEOMYCIN-POLYMYXIN B GU 40 MG-200,000 UNIT/ML IR SOLN"
631504,"POLYMYXIN-NEOMYCIN/POLYMYXIN GU 1L NS BOTTLE (OR)|SODIUM CHLORIDE 0.9 % IR SOLN"
150654,"POLYMYXIN-NEOMYCIN/POLYMYXIN GU 1L NS BOTTLE (OR)|POLYMYXIN B SULFATE 500,000 UNIT IJ SOLR"
313572,"ANTIBIOTIC BEADS, STIMULAN WITH VANCOMYCIN, GENTAMICIN (OR)(OSM)|VANCOMYCIN 1,000 MG IV SOLR"
313996,"ANTIBIOTIC BEADS, STIMULAN WITH VANCOMYCIN, GENTAMICIN (OR)(OSM)|GENTAMICIN 40 MG/ML IJ SOLN"
105030,"IMS MIXTURE TEMPLATE|GABAPENTIN 400 MG PO CAP"
205871,"LIDOCAINE 1% 50ML/EPINEPHRINE 1 MG/LR 1000 ML IRR (OR)|EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) IJ SOLN"
1010035,"LIDOCAINE 1% 50ML/EPINEPHRINE 1 MG/LR 1000 ML IRR (OR)|LIDOCAINE HCL 10 MG/ML (1 %) IJ SOLN"
847630,"LIDOCAINE 1% 50ML/EPINEPHRINE 1 MG/LR 1000 ML IRR (OR)|LACTATED RINGERS IV SOLP"
150985,"POLYMYXIN-NEOMYCIN/POLYMYXIN IN 1L WATER BOTTLE (OR)|WATER FOR IRRIGATION, STERILE IR SOLN"
150654,"POLYMYXIN-NEOMYCIN/POLYMYXIN IN 1L WATER BOTTLE (OR)|POLYMYXIN B SULFATE 500,000 UNIT IJ SOLR"
314124,"POLYMYXIN-NEOMYCIN/POLYMYXIN IN 1L WATER BOTTLE (OR)|NEOMYCIN-POLYMYXIN B GU 40 MG-200,000 UNIT/ML IR SOLN"
313002,"MAGNESIUM SULF IVPB|SODIUM CHLORIDE 0.9 % IV SOLP"
1658236,"MAGNESIUM SULF IVPB|MAGNESIUM SULFATE 4 MEQ/ML (50 %) IJ SOLN"
161,"ACETAMINOPHEN 160 MG/5 ML PO SOLN"
209890,"ACETAMINOPHEN 500 MG PO CAP"
209374,"ACETAMINOPHEN 325 MG PO TAB"
209445,"ACETAMINOPHEN 500 MG PO TAB"
209365,"ACETAMINOPHEN 650 MG RE SUPP"
213633,"ACETYLCYSTEINE 200 MG/ML (20 %) MISC SOLN"
307702,"ACETAZOLAMIDE SODIUM 500 MG IJ SOLR"
213783,"ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) IN NEBU"
202131,"ACETAZOLAMIDE 250 MG PO TAB"
213995,"ALLOPURINOL 100 MG PO TAB"
211695,"ACETAZOLAMIDE 125 MG PO TAB"
213998,"ALLOPURINOL 300 MG PO TAB"
141927,"ALPRAZOLAM 0.25 MG PO TAB"
141928,"ALPRAZOLAM 0.5 MG PO TAB"
795358,"ALBUTEROL SULFATE 5 MG/ML IN NEBU"
884077,"ALA-SCALP 2 % TP LOTN"
214003,"ALPRAZOLAM 1 MG PO TAB"
211395,"AMINOCAPROIC ACID 250 MG/ML IV SOLN"
856812,"AMITRIPTYLINE 10 MG PO TAB"
977882,"AMILORIDE 5 MG PO TAB"
856764,"AMITRIPTYLINE 100 MG PO TAB"
856836,"AMITRIPTYLINE 25 MG PO TAB"
214004,"ALPRAZOLAM 2 MG PO TAB"
1869281,"ETHANOL (ETHYL ALCOHOL) 98 % IJ SOLN"
201696,"AMITRIPTYLINE 50 MG PO TAB"
153553,"AMOXICILLIN 250 MG PO CAP"
94406,"AMOXICILLIN 500 MG PO CAP"
205812,"AMPICILLIN 500 MG PO CAP"
543768,"ANTIPYRINE-BENZOCAINE 5.4-1.4 % OT DROP"
849391,"AMANTADINE HCL 100 MG PO CAP"
208544,"ARMOUR THYROID 120 MG PO TAB"
211869,"ASCORBIC ACID (VITAMIN C) 1,000 MG PO TAB"
208543,"ARMOUR THYROID 90 MG PO TAB"
1291101,"ANUCORT-HC 25 MG RE SUPP"
210767,"ASCORBIC ACID (VITAMIN C) 500 MG PO TAB"
211830,"ASPIRIN 81 MG PO CHEW"
577307,"AMYL NITRITE 0.3 ML IN SOLN"
199083,"ASCORBIC ACID (VITAMIN C) 250 MG PO TAB"
854875,"AMBIEN 10 MG PO TAB"
208535,"ARMOUR THYROID 30 MG PO TAB"
208540,"ARMOUR THYROID 60 MG PO TAB"
856775,"AMITRIPTYLINE 150 MG PO TAB"
211877,"ASPIRIN 325 MG PO TAB"
108966,"AMILORIDE-HYDROCHLOROTHIAZIDE 5-50 MG PO TAB"
198464,"ASPIRIN 300 MG RE SUPP"
201322,"ATENOLOL 100 MG PO TAB"
208534,"ARMOUR THYROID 15 MG PO TAB"
150750,"ATENOLOL 25 MG PO TAB"
1299889,"AMMONIA AROMATIC 15 % (W/V) IN SOLN"
152414,"ATENOLOL 50 MG PO TAB"
1190546,"ATROPINE 0.1 MG/ML IJ SYRG"
1190776,"ATROPINE 0.4 MG/ML IJ SOLN"
1190664,"ATROPINE 1 % OP DROP"
11251,"VITAMIN B COMPLEX PO TAB"
1428830,"BACITRACIN 500 UNIT/GRAM TP OINT"
202110,"BACLOFEN 10 MG PO TAB"
208365,"BENZONATATE 100 MG PO CAP"
11251,"VITAMIN B COMPLEX PO CAP"
209704,"BACITRACIN 50,000 UNIT IM SOLR"
2391327,"BACITRACIN 500 UNIT/GRAM OP OINT"
213555,"BETAMETHASONE DIPROPIONATE 0.05 % TP OINT"
857323,"BETHANECHOL CHLORIDE 10 MG PO TAB"
209603,"BISACODYL 10 MG RE SUPP"
1049910,"BENADRYL 25 MG PO CAP"
213541,"BETAMETHASONE DIPROPIONATE 0.05 % TP CREA"
240758,"BIOTIN 10 MG PO TAB"
308411,"ASPIRIN 650 MG PO TBEC"
108776,"BUPIVACAINE HCL 0.25 % (2.5 MG/ML) IJ SOLN"
108777,"BUPIVACAINE HCL 0.5 % (5 MG/ML) IJ SOLN"
1724796,"BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) IJ SOLN"
1895,"CALCIUM 500 MG PO TAB"
346210,"CALCIUM CARBONATE 500 MG CALCIUM (1,250 MG) PO TAB"
828525,"CALCIUM CHLORIDE 100 MG/ML (10 %) IV SOLN"
308974,"CARBAMAZEPINE 100 MG PO CHEW"
1423297,"CARBAMIDE PEROXIDE 6.5 % OT DROP"
202113,"CARISOPRODOL 350 MG PO TAB"
1665050,"CEFAZOLIN 1 GRAM IJ SOLR"
707359,"AYR SALINE 0.65 % NA SPRA"
214083,"CHLORTHALIDONE 25 MG PO TAB"
1116154,"NEOMYCIN-BACITRACIN-POLY-HC 3.5-400-10,000 MG-UNIT/G-1% OP OINT"
831701,"CHLORTHALIDONE 50 MG PO TAB"
213621,"BACITRACIN-POLYMYXIN B 500-10,000 UNIT/GRAM OP OINT"
106212,"CALAMINE TP LOTN"
214097,"CHLORZOXAZONE 500 MG PO TAB"
104719,"ATIVAN 1 MG PO TAB"
853017,"CLINDAMYCIN HCL 150 MG PO CAP"
884175,"CLONIDINE HCL 0.1 MG PO TAB"
209772,"NEOMYCIN-BACITRACNZN-POLYMYXNB 3.5MG-400 UNIT- 5,000 UNIT/GRAM TP OINT"
213626,"BACITRACIN-POLYMYXIN B 500-10,000 UNIT/GRAM TP OINT"
991088,"BENTYL 20 MG PO TAB"
884187,"CLONIDINE HCL 0.2 MG PO TAB"
152714,"CLOTRIMAZOLE 1 % TP CREA"
858071,"COLCHICINE 0.6 MG PO TAB"
261161,"CLOTRIMAZOLE 1 % TP SOLN"
2598453,"CYANOCOBALAMIN (VITAMIN B-12) 1,000 MCG/ML IJ SOLN"
213567,"BETAMETHASONE VALERATE 0.1 % TP OINT"
706461,"CLINDAMYCIN PHOSPHATE 150 MG/ML IJ SOLN"
200366,"BEE POLLEN 580 MG PO CAP"
211965,"CYANOCOBALAMIN (VITAMIN B-12) 1,000 MCG PO TAB"
828350,"CYCLOBENZAPRINE 10 MG PO TAB"
884191,"CLONIDINE HCL 0.3 MG PO TAB"
11359,"CENTRUM SILVER PO TAB"
1363321,"CHLORPHENIRAMINE MALEATE 4 MG PO TAB"
1490465,"CAFFEINE 200 MG PO TAB"
197435,"CALCIUM GLUCONATE 100 MG/ML (10%) IV SOLN"
1436929,"CAPSAICIN 0.025 % TP CREA"
198891,"CYANOCOBALAMIN (VITAMIN B-12) 2,500 MCG SL SUBL"
1298352,"CYCLOPENTOLATE 1 % OP DROP"
790271,"CALCIUM CARBONATE 600 MG CALCIUM (1,500 MG) PO TAB"
197558,"DAPSONE 25 MG PO TAB"
1112785,"DESONIDE 0.05 % TP CREA"
197581,"DEXAMETHASONE 2 MG PO TAB"
103911,"CARBAMAZEPINE 200 MG PO TAB"
205712,"DEXAMETHASONE 4 MG PO TAB"
995872,"CHERATUSSIN AC 10-100 MG/5 ML PO LIQD"
991196,"CHLORPROMAZINE 25 MG PO TAB"
991041,"CHLORPROMAZINE 10 MG PO TAB"
205717,"DEXAMETHASONE 6 MG PO TAB"
804975,"CLINDAMYCIN PHOSPHATE 1 % TP SOLN"
205769,"CIPRO 250 MG PO TAB"
309696,"DEXAMETHASONE SODIUM PHOSPHATE 10 MG/ML IJ SOLN"
1116927,"DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML IJ SOLN"
351314,"DEXAMETHASONE SODIUM PHOSPHATE 0.1 % OP DROP"
309778,"DEXTROSE 5% IN WATER IV SOLP"
727517,"DEXTROSE 50 % IN WATER (D50W) IV SYRG"
207538,"DIAZEPAM 5 MG/ML IJ SOLN"
2669,"COD LIVER OIL PO OIL"
104701,"DIAZEPAM 10 MG PO TAB"
104699,"DIAZEPAM 2 MG PO TAB"
104700,"DIAZEPAM 5 MG PO TAB"
197557,"DAPSONE 100 MG PO TAB"
827654,"DEBROX 6.5 % OT DROP"
991063,"DICYCLOMINE 10 MG PO CAP"
991088,"DICYCLOMINE 20 MG PO TAB"
831055,"DILTIAZEM HCL 120 MG PO TAB"
833219,"DILTIAZEM HCL 30 MG PO TAB"
831137,"DILTIAZEM HCL 90 MG PO TAB"
1049634,"DIPHENHYDRAMINE HCL 50 MG/ML IJ SOLN"
1099302,"DESIPRAMINE 25 MG PO TAB"
891631,"DESOXIMETASONE 0.05 % TP CREA"
197579,"DEXAMETHASONE 1 MG PO TAB"
208137,"DIGOXIN 250 MCG/ML (0.25 MG/ML) IJ SOLN"
213044,"CYTARABINE 100 MG IJ SOLR"
309888,"DIGOXIN 125 MCG (0.125 MG) PO TAB"
94345,"DESOXIMETASONE 0.25 % TP CREA"
1293665,"ASPIR-LOW 81 MG PO TBEC"
1094072,"DIPHENHYDRAMINE HCL 25 MG PO CAP"
755330,"DIAZEPAM 5 MG/5 ML (1 MG/ML) PO SOLN"
284316,"DIMENHYDRINATE 50 MG PO TAB"
1086807,"DIPHENHYDRAMINE HCL 50 MG PO CAP"
207777,"DICLOXACILLIN 500 MG PO CAP"
